id;default;idade;sexo;dependentes;escolaridade;estado_civil;salario_anual;cant_bienes
718466883;0;34;F;1;sem educacao formal;solteiro;40.000;6
771338658;0;46;M;2;ensino medio;casado;70.000;6
709052883;0;47;F;4;ensino medio;solteiro;50.000;3
708373083;1;40;F;4;na;casado;50.000;1
716157408;0;53;M;0;ensino medio;casado;60.000;4
713305233;0;55;M;2;mestrado;solteiro;70.000;5
713000058;0;51;F;3;mestrado;casado;50.000;4
714909858;0;52;F;2;na;casado;40.000;6
804371733;0;40;M;2;sem educacao formal;casado;70.000;5
772846383;0;45;F;1;na;solteiro;40.000;3
712552608;1;46;F;3;mestrado;casado;40.000;3
719887008;0;38;F;3;mestrado;casado;40.000;5
773342808;0;46;F;1;na;solteiro;40.000;6
708375858;0;47;F;4;ensino medio;divorciado;40.000;5
789417708;0;44;F;2;sem educacao formal;casado;50.000;3
794675058;1;36;M;3;mestrado;casado;70.000;5
718034058;0;40;M;4;mestrado;solteiro;60.000;3
778919583;0;49;F;0;mestrado;casado;40.000;3
713850783;0;56;F;1;graduacao;casado;50.000;6
814785108;0;45;F;1;mestrado;casado;40.000;5
809616108;1;38;F;2;ensino medio;solteiro;40.000;3
809378133;0;43;F;3;sem educacao formal;solteiro;40.000;6
779658408;0;48;M;2;mestrado;solteiro;50.000;6
717954333;0;39;F;2;na;solteiro;40.000;4
737052258;0;62;F;1;na;solteiro;40.000;6
708108333;1;47;F;3;mestrado;casado;50.000;3
715047333;0;57;F;1;ensino medio;casado;50.000;5
714390858;0;48;F;5;na;solteiro;50.000;4
717107808;0;48;F;1;sem educacao formal;na;50.000;6
713564208;0;34;F;1;mestrado;na;40.000;4
720357483;0;46;F;1;graduacao;casado;40.000;5
803339583;0;49;F;2;doutorado;casado;40.000;4
708972783;1;48;F;4;graduacao;casado;40.000;3
710157108;0;42;F;3;mestrado;solteiro;50.000;6
721483158;0;47;M;3;mestrado;casado;60.000;4
767553333;1;45;M;3;mestrado;solteiro;70.000;1
710436108;0;41;M;4;ensino medio;na;50.000;5
779870883;0;45;F;4;ensino medio;solteiro;50.000;3
817188408;0;57;M;0;sem educacao formal;divorciado;70.000;4
719723658;0;49;F;2;sem educacao formal;solteiro;40.000;6
806189658;0;50;F;2;sem educacao formal;solteiro;40.000;4
789070233;0;51;F;3;mestrado;divorciado;40.000;5
712013808;0;44;F;4;sem educacao formal;solteiro;50.000;6
708602283;0;40;F;4;sem educacao formal;casado;50.000;3
809452383;0;37;F;2;mestrado;casado;40.000;6
714413283;0;46;M;3;na;casado;70.000;6
712407783;0;39;F;1;mestrado;solteiro;40.000;5
720062508;1;38;F;2;na;casado;50.000;6
717878883;0;45;F;3;na;solteiro;40.000;3
714013983;1;37;F;4;doutorado;casado;40.000;3
753208833;0;43;F;5;sem educacao formal;casado;50.000;5
721241583;0;48;F;3;mestrado;casado;40.000;5
713695158;0;51;F;4;sem educacao formal;divorciado;40.000;5
711540108;1;44;F;4;doutorado;na;50.000;5
823878408;0;39;M;4;mestrado;casado;70.000;6
779533983;0;47;M;2;graduacao;divorciado;70.000;3
713583408;1;51;F;4;mestrado;solteiro;50.000;2
714037308;0;54;M;2;ensino medio;casado;60.000;3
715581633;0;53;F;3;na;casado;50.000;4
795684783;0;48;M;4;ensino medio;solteiro;60.000;5
718645308;0;35;M;4;graduacao;casado;40.000;3
717870108;0;46;F;4;na;na;50.000;6
815515158;0;49;F;2;na;solteiro;50.000;6
713957283;1;42;F;4;sem educacao formal;casado;40.000;3
715058433;0;43;F;4;sem educacao formal;casado;40.000;5
794771208;0;52;M;3;na;solteiro;70.000;5
720180633;0;50;M;2;graduacao;casado;120.000;3
815539233;1;54;M;4;ensino medio;solteiro;70.000;1
778933983;0;55;F;0;sem educacao formal;na;50.000;4
717960033;0;52;F;1;mestrado;solteiro;40.000;6
825368658;0;40;F;4;ensino medio;solteiro;40.000;5
721154208;0;60;F;1;na;casado;40.000;3
718572408;0;45;F;5;doutorado;na;40.000;5
749571633;0;44;F;2;graduacao;na;50.000;4
713914683;0;44;F;1;mestrado;solteiro;50.000;3
713301633;0;57;F;3;doutorado;solteiro;50.000;5
711399408;1;34;F;2;mestrado;divorciado;50.000;2
711494208;0;52;M;2;na;casado;40.000;3
711716133;1;42;F;3;ensino medio;casado;50.000;6
713906508;0;42;F;3;na;solteiro;40.000;6
708768258;0;51;F;4;doutorado;casado;40.000;6
719538183;0;47;M;1;ensino medio;casado;60.000;4
718957083;0;48;F;1;mestrado;solteiro;40.000;5
720872433;1;39;F;1;sem educacao formal;solteiro;50.000;5
779403558;0;56;F;0;na;casado;40.000;5
788994783;0;48;F;3;mestrado;solteiro;40.000;3
715530258;1;46;F;2;doutorado;solteiro;50.000;1
803380383;0;46;F;5;mestrado;divorciado;40.000;3
716766033;0;40;F;4;na;solteiro;40.000;5
757300008;0;44;F;2;mestrado;solteiro;50.000;4
810986883;0;45;F;0;ensino medio;solteiro;50.000;5
819200133;0;44;M;3;mestrado;na;60.000;5
710410158;1;49;M;2;mestrado;na;70.000;3
714488433;0;45;M;2;na;casado;70.000;5
714267858;0;44;F;2;ensino medio;solteiro;50.000;6
827062158;0;58;M;2;ensino medio;solteiro;70.000;6
710669733;0;38;F;1;mestrado;solteiro;50.000;4
716498883;0;48;M;4;mestrado;solteiro;70.000;6
780529908;0;43;F;3;graduacao;solteiro;40.000;3
714028083;0;36;F;1;na;solteiro;50.000;6
714572208;0;59;M;2;mestrado;solteiro;60.000;6
708976908;1;40;M;3;doutorado;solteiro;70.000;4
721409358;0;36;F;1;sem educacao formal;solteiro;40.000;3
809311758;0;40;M;3;na;solteiro;60.000;6
712602708;1;36;M;3;na;na;70.000;4
789087858;0;60;F;0;mestrado;casado;50.000;4
711264033;0;47;M;3;doutorado;divorciado;50.000;4
770180808;0;37;F;4;mestrado;solteiro;50.000;3
789271533;0;51;F;1;doutorado;solteiro;40.000;5
720152058;0;42;F;1;doutorado;solteiro;40.000;5
826490133;0;42;F;4;sem educacao formal;divorciado;50.000;6
717966933;0;45;F;5;sem educacao formal;casado;50.000;3
808669083;0;52;F;1;mestrado;casado;40.000;3
771422883;1;57;F;3;mestrado;casado;40.000;1
717570258;0;46;M;5;mestrado;casado;40.000;6
708703308;1;35;F;1;na;casado;50.000;6
789508758;0;54;F;2;na;solteiro;40.000;3
780653208;0;47;F;3;graduacao;casado;40.000;5
709077933;0;26;F;0;ensino medio;casado;40.000;5
715200783;0;56;F;2;mestrado;casado;50.000;6
710526633;0;47;M;2;na;solteiro;60.000;3
714186108;0;37;F;2;na;solteiro;40.000;6
820047858;1;44;F;4;mestrado;na;40.000;1
708894183;0;53;M;3;graduacao;solteiro;120.000;4
708186933;1;33;M;1;mestrado;solteiro;60.000;4
778937583;0;46;F;3;sem educacao formal;casado;40.000;5
708498033;1;44;F;3;na;casado;40.000;3
815315058;1;48;F;4;ensino medio;casado;50.000;4
751607058;0;45;M;2;doutorado;casado;120.000;4
718194858;0;48;F;5;mestrado;solteiro;50.000;5
827123883;0;53;M;4;ensino medio;solteiro;60.000;5
711473058;0;44;M;4;mestrado;divorciado;60.000;6
715197633;0;43;M;3;sem educacao formal;na;50.000;5
713512308;1;50;F;0;mestrado;solteiro;40.000;2
790023408;0;47;F;3;na;solteiro;40.000;6
720403008;0;50;F;3;sem educacao formal;casado;50.000;4
709581483;1;40;F;4;doutorado;casado;40.000;1
711201108;1;37;F;3;ensino medio;solteiro;40.000;3
708784083;0;47;F;3;sem educacao formal;solteiro;40.000;5
712838358;0;40;F;4;sem educacao formal;casado;40.000;5
714887808;1;43;F;1;sem educacao formal;solteiro;40.000;1
716581983;0;56;F;0;graduacao;casado;50.000;5
716930133;0;43;F;3;ensino medio;na;40.000;3
808981608;0;50;F;2;sem educacao formal;casado;40.000;4
709714008;1;50;F;1;na;solteiro;50.000;6
811942983;0;55;M;2;ensino medio;casado;120.000;3
715565058;0;27;F;1;sem educacao formal;na;40.000;3
714519408;1;44;F;3;graduacao;casado;40.000;2
719153433;0;49;F;4;sem educacao formal;casado;50.000;4
809127858;0;51;F;1;doutorado;solteiro;50.000;4
712740108;1;43;F;4;sem educacao formal;divorciado;40.000;6
720251358;1;54;F;2;ensino medio;divorciado;40.000;6
713935533;0;44;M;3;mestrado;solteiro;50.000;5
710243208;0;56;F;4;na;casado;40.000;3
708870408;0;53;M;4;na;solteiro;40.000;6
795844983;0;45;F;3;ensino medio;casado;50.000;6
828294933;1;49;F;3;ensino medio;casado;40.000;3
713531808;0;38;F;1;doutorado;casado;40.000;6
712307283;1;54;M;1;graduacao;solteiro;120.000;6
715778358;0;45;M;5;mestrado;casado;120.000;6
778910883;1;53;M;2;na;casado;70.000;4
710637183;0;48;F;4;mestrado;solteiro;50.000;3
712781883;0;36;F;1;sem educacao formal;casado;40.000;6
709664658;0;40;M;4;na;na;70.000;4
717574683;0;53;F;3;na;casado;50.000;6
771497283;0;40;F;2;ensino medio;divorciado;40.000;4
714991608;0;41;F;3;ensino medio;solteiro;50.000;3
779848383;1;37;F;3;mestrado;solteiro;40.000;4
715495308;0;43;F;4;mestrado;solteiro;40.000;5
712431183;0;52;F;2;sem educacao formal;solteiro;40.000;4
714895608;0;48;F;2;na;solteiro;50.000;4
718324983;0;60;F;0;graduacao;casado;40.000;5
713541033;0;39;F;1;graduacao;solteiro;40.000;4
771989733;0;37;M;2;na;solteiro;50.000;4
789698733;0;40;F;4;sem educacao formal;casado;40.000;5
787514433;0;34;F;3;graduacao;casado;40.000;3
811081083;0;48;F;3;sem educacao formal;solteiro;40.000;5
717371583;1;56;F;2;sem educacao formal;solteiro;40.000;1
715579233;0;44;F;3;doutorado;solteiro;50.000;4
781930233;0;47;F;2;ensino medio;casado;40.000;6
716825808;0;45;F;3;sem educacao formal;divorciado;40.000;5
757053408;0;47;F;1;mestrado;solteiro;50.000;3
788418933;0;35;F;2;mestrado;casado;50.000;5
788898933;0;42;F;4;graduacao;casado;40.000;6
712163433;1;47;M;3;sem educacao formal;casado;50.000;1
717343833;0;47;F;5;sem educacao formal;na;50.000;4
820868508;0;47;M;2;graduacao;casado;50.000;3
789240258;0;50;F;2;sem educacao formal;solteiro;50.000;4
716951658;0;51;F;3;ensino medio;solteiro;50.000;5
718932633;0;45;F;3;graduacao;casado;40.000;3
711487533;1;47;F;3;na;casado;40.000;3
715306983;1;42;M;5;ensino medio;casado;60.000;1
712771233;0;52;M;3;na;solteiro;70.000;3
789637308;1;45;F;2;graduacao;divorciado;50.000;4
717247383;0;48;M;4;mestrado;solteiro;50.000;5
714842208;0;52;F;2;mestrado;casado;50.000;6
794172033;1;58;F;1;doutorado;divorciado;40.000;4
713592408;0;43;F;3;ensino medio;casado;40.000;3
709314408;0;39;F;2;graduacao;solteiro;50.000;5
715957233;0;53;M;3;graduacao;solteiro;60.000;5
719414658;0;52;F;0;mestrado;solteiro;50.000;3
719632683;0;40;M;3;mestrado;solteiro;50.000;6
708136908;0;62;F;0;mestrado;solteiro;40.000;5
721393083;0;52;F;3;na;solteiro;50.000;5
714520233;1;59;F;0;mestrado;casado;40.000;2
709455108;0;49;F;4;na;casado;40.000;3
767058183;0;53;F;1;mestrado;divorciado;40.000;5
770800683;0;48;F;3;doutorado;casado;40.000;3
779651058;0;59;F;0;na;solteiro;50.000;6
710443833;0;50;M;2;na;solteiro;120.000;4
717725433;1;54;F;2;mestrado;casado;50.000;3
720600858;0;41;M;4;mestrado;casado;60.000;5
717797658;0;57;F;2;mestrado;casado;40.000;6
779458383;0;50;F;3;ensino medio;casado;40.000;6
788767983;0;43;M;5;na;solteiro;60.000;3
711994458;0;47;F;4;ensino medio;casado;50.000;6
713948808;0;55;M;3;ensino medio;solteiro;60.000;3
710456658;0;50;F;4;mestrado;casado;40.000;4
771531708;0;46;F;2;na;solteiro;50.000;6
713546883;0;47;M;2;mestrado;divorciado;60.000;5
711447783;0;53;F;2;mestrado;solteiro;40.000;4
713746608;0;48;F;2;ensino medio;casado;50.000;3
718020408;0;60;F;1;mestrado;casado;40.000;3
719475633;0;42;M;3;doutorado;casado;70.000;6
719654283;0;52;F;2;mestrado;casado;50.000;3
720114633;0;44;F;5;ensino medio;solteiro;40.000;3
816315558;0;38;M;1;ensino medio;solteiro;60.000;5
712567083;0;51;M;1;ensino medio;casado;70.000;5
711302883;0;50;F;0;mestrado;solteiro;40.000;3
719775408;0;41;F;4;ensino medio;solteiro;50.000;4
712070208;0;61;F;1;graduacao;solteiro;50.000;4
718641483;0;53;F;3;mestrado;casado;40.000;3
710690733;1;47;F;3;mestrado;casado;40.000;4
718441308;0;41;M;2;mestrado;solteiro;60.000;3
772243833;0;54;F;0;doutorado;solteiro;40.000;4
711992133;0;53;F;1;sem educacao formal;casado;40.000;4
779084208;1;43;F;3;ensino medio;divorciado;40.000;4
715304958;1;42;F;3;mestrado;solteiro;40.000;6
713179083;0;32;F;2;sem educacao formal;solteiro;50.000;3
709836258;0;45;F;4;mestrado;casado;40.000;5
715950483;1;39;F;1;sem educacao formal;casado;50.000;3
798281808;0;48;M;4;ensino medio;casado;60.000;5
720414558;0;56;F;2;na;casado;40.000;6
713509908;0;48;F;2;mestrado;casado;50.000;3
711919608;1;42;F;3;mestrado;casado;40.000;4
709993158;0;46;F;2;mestrado;casado;40.000;5
767815233;0;46;F;3;graduacao;casado;40.000;6
717624708;1;59;M;2;ensino medio;divorciado;40.000;6
720015183;0;60;M;1;mestrado;casado;120.000;6
778236858;0;54;F;2;mestrado;casado;50.000;4
789095958;1;50;M;1;na;solteiro;60.000;4
713736333;1;41;F;3;sem educacao formal;casado;50.000;1
717836733;0;49;F;1;mestrado;casado;40.000;6
712619808;0;47;F;3;graduacao;solteiro;40.000;3
712221408;0;42;M;4;mestrado;solteiro;50.000;5
714213708;1;35;F;3;graduacao;solteiro;40.000;4
720289533;0;47;F;4;na;casado;50.000;5
709469658;0;47;M;3;na;solteiro;70.000;3
772323033;0;44;F;4;mestrado;solteiro;40.000;3
742572558;0;32;F;0;ensino medio;divorciado;50.000;5
718848183;0;50;M;2;doutorado;casado;70.000;6
719034183;0;46;F;3;mestrado;solteiro;40.000;5
720142308;1;52;F;2;mestrado;casado;40.000;5
771872733;0;38;M;0;na;casado;60.000;5
718816158;0;44;F;3;ensino medio;solteiro;40.000;3
720003558;0;43;F;1;mestrado;na;40.000;4
818993508;0;52;F;3;mestrado;casado;40.000;4
715672458;0;47;M;5;mestrado;solteiro;60.000;6
789820308;0;50;F;3;mestrado;casado;40.000;3
819688458;1;44;F;5;mestrado;na;40.000;6
710785383;1;49;F;2;mestrado;casado;40.000;3
712837233;0;46;M;2;ensino medio;solteiro;120.000;3
713597658;1;36;F;3;sem educacao formal;solteiro;40.000;3
713953383;1;50;M;1;doutorado;solteiro;60.000;4
716891583;0;41;F;3;ensino medio;na;40.000;5
716510658;1;50;F;0;doutorado;solteiro;40.000;4
708125733;0;46;F;2;graduacao;divorciado;40.000;4
716484333;0;46;F;2;mestrado;casado;40.000;6
708519108;1;46;F;1;mestrado;casado;50.000;3
719740008;1;51;F;4;ensino medio;casado;40.000;3
717087858;0;51;F;1;mestrado;solteiro;50.000;3
711605208;1;61;M;0;sem educacao formal;casado;70.000;3
714882258;0;38;F;2;graduacao;casado;50.000;6
792300858;0;44;F;3;mestrado;divorciado;50.000;3
766550808;0;45;F;3;mestrado;casado;50.000;3
718941183;0;48;F;1;graduacao;casado;40.000;5
708516558;0;37;F;2;ensino medio;casado;40.000;3
709350783;0;63;F;0;na;solteiro;40.000;6
771230508;0;46;F;4;graduacao;casado;50.000;4
710978058;0;50;F;0;sem educacao formal;solteiro;50.000;6
713405133;0;51;M;2;graduacao;casado;120.000;5
710723958;0;43;F;3;sem educacao formal;solteiro;50.000;5
823840458;0;47;F;1;ensino medio;casado;50.000;4
791754258;0;49;F;5;mestrado;casado;50.000;4
789472833;0;42;F;2;graduacao;divorciado;40.000;3
711099408;0;35;F;4;ensino medio;solteiro;40.000;5
745853283;0;38;F;1;mestrado;casado;50.000;3
717790233;0;37;F;2;graduacao;solteiro;50.000;3
818791833;0;42;F;3;mestrado;casado;40.000;4
714981483;0;50;F;3;ensino medio;casado;50.000;4
719373558;0;42;F;3;na;solteiro;40.000;6
823609383;0;43;F;4;graduacao;na;50.000;4
714408933;1;44;M;4;mestrado;solteiro;70.000;4
713661933;0;44;F;1;graduacao;casado;40.000;5
716218908;0;48;F;4;doutorado;solteiro;50.000;6
818710233;0;41;F;2;mestrado;casado;50.000;6
719463708;0;47;F;1;sem educacao formal;solteiro;50.000;5
817958733;0;42;F;2;sem educacao formal;casado;50.000;6
708397008;0;54;F;4;mestrado;casado;50.000;3
720547533;0;47;F;2;ensino medio;casado;50.000;3
708780783;0;43;F;3;mestrado;solteiro;50.000;4
758178558;0;44;F;3;mestrado;solteiro;50.000;3
716237508;0;44;F;5;ensino medio;casado;50.000;4
714735033;0;45;F;5;doutorado;casado;40.000;4
709726158;0;40;F;4;mestrado;solteiro;40.000;5
770909433;0;50;F;2;graduacao;casado;50.000;6
822121608;0;46;M;2;ensino medio;na;60.000;3
717278808;0;37;F;3;graduacao;casado;40.000;4
712640583;0;60;F;0;doutorado;casado;50.000;4
716099958;1;39;F;5;na;casado;50.000;3
788772708;0;50;F;2;mestrado;casado;50.000;5
712795833;1;34;F;4;mestrado;casado;40.000;2
718892283;0;43;M;2;mestrado;casado;50.000;3
720294258;0;40;F;4;mestrado;solteiro;40.000;4
721181883;0;30;F;0;graduacao;solteiro;50.000;4
712098033;0;38;F;1;sem educacao formal;casado;50.000;3
712593933;1;40;M;3;doutorado;casado;50.000;3
711343233;0;53;F;3;sem educacao formal;casado;40.000;3
712394283;0;44;F;4;mestrado;divorciado;40.000;4
790021233;0;52;F;3;sem educacao formal;solteiro;40.000;3
711890808;0;42;F;3;mestrado;casado;40.000;4
714164808;1;42;F;4;mestrado;casado;50.000;4
825850383;0;53;F;2;mestrado;solteiro;50.000;4
789533133;0;45;M;3;ensino medio;casado;60.000;5
779523258;0;34;M;2;mestrado;casado;50.000;6
719617758;0;56;F;1;mestrado;casado;40.000;3
779858058;0;34;F;2;mestrado;na;40.000;4
710423358;0;35;F;1;graduacao;na;50.000;4
710500983;1;43;M;2;graduacao;solteiro;70.000;2
711851583;0;50;M;2;mestrado;casado;120.000;6
779405133;0;40;F;3;graduacao;solteiro;40.000;4
719410083;0;49;F;2;na;solteiro;40.000;4
796196733;0;52;F;2;na;solteiro;50.000;4
711904008;1;40;M;4;ensino medio;casado;60.000;4
717666783;1;56;F;3;graduacao;solteiro;40.000;1
719911458;0;49;F;5;ensino medio;casado;40.000;4
787506558;0;50;M;3;mestrado;solteiro;60.000;4
719046558;0;39;M;2;mestrado;casado;60.000;6
708291633;0;33;F;2;doutorado;na;50.000;3
720731808;1;52;F;3;mestrado;solteiro;40.000;2
745124658;0;42;F;3;ensino medio;solteiro;40.000;5
789907533;1;49;M;3;mestrado;casado;70.000;4
716466483;0;44;F;3;sem educacao formal;solteiro;50.000;3
715919283;1;39;F;4;graduacao;solteiro;50.000;3
756736008;0;45;F;2;doutorado;casado;40.000;3
772857558;0;47;M;4;mestrado;casado;60.000;4
709246683;0;62;M;1;na;solteiro;50.000;5
714559458;1;46;M;4;graduacao;casado;60.000;4
778405458;0;52;F;2;ensino medio;solteiro;50.000;6
772150983;1;48;F;3;ensino medio;na;40.000;4
715128408;0;49;F;2;na;casado;40.000;5
717856983;0;42;F;5;sem educacao formal;casado;50.000;3
778231983;0;49;F;4;na;solteiro;50.000;6
823908858;0;51;M;4;na;casado;70.000;4
798011733;0;53;F;3;mestrado;casado;40.000;4
717945108;0;49;F;3;mestrado;na;50.000;6
712560558;0;55;F;3;graduacao;solteiro;40.000;5
711391308;0;46;F;4;sem educacao formal;casado;50.000;6
717688233;0;34;F;4;ensino medio;casado;50.000;6
721093608;0;44;M;2;ensino medio;solteiro;50.000;5
712669983;0;39;M;3;mestrado;solteiro;70.000;5
790017858;0;47;F;3;doutorado;na;50.000;6
712012758;0;49;F;2;sem educacao formal;casado;40.000;5
720249183;0;46;F;2;mestrado;solteiro;50.000;5
821813058;0;42;M;1;ensino medio;divorciado;70.000;4
778152108;0;31;F;0;ensino medio;solteiro;40.000;4
720563958;0;48;F;3;doutorado;casado;50.000;6
719633508;0;52;F;1;doutorado;casado;40.000;3
716689383;0;39;F;2;mestrado;casado;50.000;4
711420258;0;43;F;4;na;solteiro;40.000;5
713177808;0;57;F;3;graduacao;solteiro;40.000;5
708897408;0;46;M;3;graduacao;solteiro;60.000;4
710855508;0;45;F;3;sem educacao formal;casado;40.000;4
710115108;0;45;F;2;mestrado;na;50.000;5
713920158;1;41;F;3;sem educacao formal;na;50.000;2
715303608;0;46;F;4;ensino medio;casado;40.000;5
710897133;0;51;F;3;na;na;40.000;5
772813458;0;48;F;3;mestrado;casado;50.000;3
712998033;1;37;M;3;ensino medio;solteiro;120.000;3
712843983;1;41;F;2;graduacao;divorciado;40.000;3
717947508;0;47;M;3;sem educacao formal;divorciado;70.000;5
719279208;0;35;F;1;na;casado;40.000;3
711365133;0;43;M;1;na;solteiro;60.000;4
720328008;0;57;F;1;ensino medio;na;50.000;3
718183833;0;30;F;1;mestrado;solteiro;40.000;4
717985158;0;47;M;2;mestrado;na;50.000;3
771928608;0;34;M;1;sem educacao formal;solteiro;60.000;6
713355708;0;41;F;3;ensino medio;casado;50.000;4
816761433;0;36;M;2;graduacao;solteiro;70.000;5
714245358;0;47;F;3;mestrado;divorciado;40.000;3
716313858;0;53;F;3;mestrado;casado;40.000;6
714868608;0;52;F;4;mestrado;casado;40.000;6
717273333;0;49;M;5;graduacao;casado;70.000;3
711631158;0;52;F;2;ensino medio;solteiro;40.000;6
714127383;1;48;F;3;na;na;50.000;3
790204983;0;46;F;2;mestrado;casado;50.000;4
822051858;0;26;F;0;mestrado;solteiro;40.000;3
715144383;0;40;F;3;ensino medio;solteiro;50.000;3
717971208;0;39;F;5;mestrado;solteiro;40.000;3
718829358;0;40;F;3;sem educacao formal;divorciado;50.000;3
779380908;1;51;M;1;na;casado;70.000;4
714144258;0;43;F;3;mestrado;casado;40.000;6
797666358;0;46;F;4;sem educacao formal;na;50.000;6
709965858;0;46;M;1;ensino medio;casado;120.000;4
779980758;0;58;M;2;ensino medio;divorciado;60.000;6
811775883;0;46;M;4;mestrado;divorciado;60.000;4
799720158;0;50;M;1;mestrado;solteiro;70.000;3
713011683;1;37;F;3;graduacao;casado;50.000;4
713503983;0;55;F;3;graduacao;casado;50.000;5
712137033;0;52;F;2;graduacao;casado;50.000;5
715910883;0;48;F;1;ensino medio;casado;40.000;5
718142958;0;46;M;4;mestrado;solteiro;60.000;3
719359458;0;49;F;2;sem educacao formal;solteiro;40.000;6
714869958;0;55;M;2;sem educacao formal;solteiro;120.000;6
771163533;0;52;F;1;na;casado;50.000;3
709028208;0;44;F;2;mestrado;casado;50.000;6
719834208;0;42;M;2;mestrado;casado;60.000;6
779305008;0;41;F;4;ensino medio;solteiro;40.000;3
714506583;0;48;F;4;mestrado;na;40.000;4
712677633;1;42;F;0;sem educacao formal;divorciado;50.000;3
708450033;0;43;F;3;ensino medio;na;40.000;6
719606133;0;42;M;2;mestrado;solteiro;60.000;3
789772983;0;49;M;3;graduacao;na;70.000;3
720656883;0;50;F;3;mestrado;solteiro;40.000;3
718108758;0;43;M;2;na;solteiro;60.000;3
709408983;0;54;M;2;ensino medio;casado;120.000;3
771592458;0;48;F;1;mestrado;na;40.000;6
778932633;0;57;F;2;mestrado;casado;40.000;5
708669408;0;54;M;5;graduacao;solteiro;60.000;6
779947908;0;56;M;2;mestrado;divorciado;120.000;3
716007708;0;48;M;2;mestrado;casado;120.000;3
767574108;0;49;F;1;graduacao;casado;40.000;4
720777558;0;46;F;4;mestrado;solteiro;40.000;6
816841083;0;58;F;3;graduacao;casado;40.000;4
778849908;0;59;F;1;doutorado;casado;40.000;3
708745983;0;37;F;2;na;casado;50.000;4
713381433;1;38;F;1;ensino medio;casado;40.000;3
779404383;0;47;F;5;sem educacao formal;divorciado;50.000;6
718607883;0;41;M;3;doutorado;solteiro;70.000;4
710542983;0;48;F;4;mestrado;casado;40.000;4
709769283;0;36;F;4;na;divorciado;50.000;6
721253508;0;40;M;3;ensino medio;casado;70.000;6
801037833;0;38;M;2;sem educacao formal;solteiro;70.000;6
711452583;0;43;F;4;mestrado;na;50.000;6
716697708;1;61;F;1;ensino medio;solteiro;50.000;3
708176208;0;48;F;1;mestrado;casado;50.000;4
716474358;0;43;F;3;na;casado;40.000;5
713121408;0;38;M;3;graduacao;casado;70.000;5
794567133;0;52;F;2;ensino medio;solteiro;40.000;5
717609633;0;44;M;3;na;casado;120.000;6
708899283;0;40;F;3;sem educacao formal;solteiro;50.000;3
772415808;0;48;F;5;doutorado;casado;50.000;3
716176683;0;46;M;4;mestrado;solteiro;70.000;5
709245783;0;44;F;3;mestrado;casado;50.000;5
720507108;1;42;F;3;graduacao;casado;40.000;3
716751858;1;34;F;1;na;casado;40.000;2
712829808;1;39;M;3;sem educacao formal;casado;60.000;4
711900033;0;57;F;0;doutorado;casado;50.000;5
712566258;0;40;F;2;doutorado;divorciado;50.000;6
712732908;0;36;M;4;mestrado;casado;70.000;5
717908208;0;43;F;3;mestrado;divorciado;40.000;6
826136283;0;38;F;3;ensino medio;casado;40.000;3
778714833;0;36;F;4;graduacao;casado;50.000;4
779302233;1;40;F;4;mestrado;solteiro;40.000;4
778659108;0;51;F;2;ensino medio;solteiro;50.000;6
720374808;0;41;F;2;na;na;40.000;6
719592483;0;43;F;5;mestrado;solteiro;50.000;6
714702033;0;43;F;4;mestrado;na;40.000;5
717042333;1;53;F;2;graduacao;casado;40.000;3
779122908;0;55;F;3;mestrado;solteiro;50.000;5
710676483;0;38;F;2;na;casado;40.000;4
827712108;0;42;F;5;mestrado;casado;40.000;5
769200858;0;34;F;4;mestrado;solteiro;40.000;3
779114283;0;40;F;5;ensino medio;solteiro;40.000;3
771061008;1;40;F;2;doutorado;casado;50.000;4
716201133;0;35;F;2;ensino medio;casado;40.000;4
817968783;0;51;F;3;mestrado;solteiro;40.000;6
826480308;0;53;M;3;mestrado;na;70.000;5
720307683;0;43;F;4;mestrado;divorciado;40.000;3
709618308;0;46;F;3;ensino medio;solteiro;50.000;4
710119233;0;37;M;1;ensino medio;casado;120.000;5
789419658;0;47;F;4;graduacao;casado;50.000;3
789800358;0;45;F;3;ensino medio;casado;40.000;6
715466133;0;50;F;1;doutorado;casado;50.000;3
717659883;0;46;F;2;mestrado;solteiro;50.000;3
781942983;0;50;M;1;na;solteiro;120.000;5
712755783;0;49;F;1;mestrado;divorciado;50.000;3
779551533;0;54;F;3;doutorado;solteiro;40.000;4
714405183;0;47;F;3;mestrado;casado;40.000;4
801783108;0;46;M;3;graduacao;casado;120.000;6
779839758;0;47;F;2;doutorado;solteiro;50.000;3
820648608;0;46;F;2;doutorado;casado;40.000;3
787587033;0;42;F;4;mestrado;solteiro;40.000;3
813967983;0;44;F;2;graduacao;casado;50.000;4
718067658;0;53;F;3;na;solteiro;50.000;6
709952658;0;46;F;3;mestrado;na;40.000;6
720824883;1;48;F;1;na;solteiro;40.000;3
789631908;0;51;M;4;ensino medio;solteiro;60.000;3
789089958;0;57;M;2;ensino medio;solteiro;60.000;5
715847058;1;59;F;2;sem educacao formal;divorciado;40.000;3
721256808;0;35;F;2;na;solteiro;40.000;6
721269108;0;45;F;5;mestrado;solteiro;40.000;5
712770408;1;42;F;2;mestrado;na;40.000;6
767958933;0;40;M;4;graduacao;casado;50.000;3
779866458;0;40;F;5;sem educacao formal;casado;40.000;6
721246833;0;47;F;3;na;na;40.000;6
710752233;1;43;F;5;ensino medio;na;50.000;3
